Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
"17","17.1","17.1.2","GC_GOB_TAXD","Proportion of domestic budget funded by domestic taxes (% of GDP)","360","Indonesia","2013","66.9848263871146","2013","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","PERCENT","","","","","","NA","","","","","","","",""
"17","17.1","17.1.2","GC_GOB_TAXD","Proportion of domestic budget funded by domestic taxes (% of GDP)","360","Indonesia","2014","65.6360550671075","2014","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","PERCENT","","","","","","NA","","","","","","","",""
"17","17.1","17.1.2","GC_GOB_TAXD","Proportion of domestic budget funded by domestic taxes (% of GDP)","360","Indonesia","2015","67.5479237499357","2015","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","PERCENT","","","","","","NA","","","","","","","",""
"17","17.1","17.1.2","GC_GOB_TAXD","Proportion of domestic budget funded by domestic taxes (% of GDP)","360","Indonesia","2016","68.5076444595216","2016","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","PERCENT","","","","","","NA","","","","","","","",""
"17","17.1","17.1.2","GC_GOB_TAXD","Proportion of domestic budget funded by domestic taxes (% of GDP)","360","Indonesia","2017","67.5951459587063","2017","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","PERCENT","","","","","","NA","","","","","","","",""
"17","17.1","17.1.2","GC_GOB_TAXD","Proportion of domestic budget funded by domestic taxes (% of GDP)","360","Indonesia","2018","70.485011064534","2018","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","PERCENT","","","","","","NA","","","","","","","",""
"17","17.1","17.1.2","GC_GOB_TAXD","Proportion of domestic budget funded by domestic taxes (% of GDP)","360","Indonesia","2019","67.5389141217596","2019","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","PERCENT","","","","","","NA","","","","","","","",""
"17","17.1","17.1.1","GR_G14_XDC","Total government revenue, in local currency","360","Indonesia","2012","1471850000","2012","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","CUR_LCU_M","","","","","","NA","","","","","","","",""
"17","17.1","17.1.1","GR_G14_XDC","Total government revenue, in local currency","360","Indonesia","2013","1608720000","2013","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","CUR_LCU_M","","","","","","NA","","","","","","","",""
"17","17.1","17.1.1","GR_G14_XDC","Total government revenue, in local currency","360","Indonesia","2014","1772158333.24259","2014","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","CUR_LCU_M","","","","","","NA","","","","","","","",""
"17","17.1","17.1.1","GR_G14_XDC","Total government revenue, in local currency","360","Indonesia","2015","1742055306.7909","2015","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","CUR_LCU_M","","","","","","NA","","","","","","","",""
"17","17.1","17.1.1","GR_G14_XDC","Total government revenue, in local currency","360","Indonesia","2016","1792395255.1797","2016","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","CUR_LCU_M","","","","","","NA","","","","","","","",""
"17","17.1","17.1.1","GR_G14_XDC","Total government revenue, in local currency","360","Indonesia","2017","1945441825.21534","2017","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","CUR_LCU_M","","","","","","NA","","","","","","","",""
"17","17.1","17.1.1","GR_G14_XDC","Total government revenue, in local currency","360","Indonesia","2018","2192279588.47771","2018","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","CUR_LCU_M","","","","","","NA","","","","","","","",""
"17","17.1","17.1.1","GR_G14_XDC","Total government revenue, in local currency","360","Indonesia","2019","2259249454.13228","2019","","","","","IMF","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","A","","","","","CUR_LCU_M","","","","","","NA","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2015","4.54288","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2015","8.62188","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2015","4.38456","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2015","4.02307","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2015","4.34425","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2015","0","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2015","14.93408","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2016","8.81645","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2016","4.70534","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2016","4.87199","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2016","4.14206","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2016","4.44545","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2016","0","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2016","14.94175","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2017","3.99269","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2017","24.85705","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2017","10.46459","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2017","0","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2017","5.27317","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2017","46.54511","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2017","10.42637","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2018","0","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2018","10.46459","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2018","46.54511","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2018","5.27317","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2018","3.99269","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2018","10.42637","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2018","24.85705","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2019","10.73855","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2019","4.47438","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2019","5.53913","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2019","1.45621","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2019","24.87514","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2019","0","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMFN","Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)","360","Indonesia","2019","5.51239","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2015","8.4866","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2015","3.71117","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2015","3.30184","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2015","2.24822","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2015","0","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2015","2.01077","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2015","2.03207","2015","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2016","3.72833","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2016","1.84848","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2016","1.93137","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2016","3.24307","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2016","2.07013","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2016","8.39202","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2016","0","2016","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2017","3.59232","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2017","2.44065","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2017","11.90448","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2017","1.57932","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2017","0","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2017","1.82452","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2017","1.46454","2017","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2018","3.59232","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2018","1.82452","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2018","0","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2018","2.44065","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2018","1.57932","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2018","11.90448","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2018","1.46454","2018","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2019","0","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2019","1.34992","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2019","1.22453","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2019","1.54449","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2019","8.55987","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2019","2.2392","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.10","17.10.1","TM_TAX_WMPS","Worldwide weighted tariff-average, preferential status, by type of product (%)","360","Indonesia","2019","1.45335","2019","","","","","ITC/UNCTAD/WTO database","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2012","6.49071","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2012","2.23777","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2012","2.49084","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2012","3.70675","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
