,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
3562,15.0,15.2,15.2.1,AG_LND_FRSTMGT,Proportion of forest area under a long-term management plan (%),360.0,Indonesia,2018.0,23.27,2018,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3563,15.0,15.2,15.2.1,AG_LND_FRSTMGT,Proportion of forest area under a long-term management plan (%),360.0,Indonesia,2019.0,23.27,2019,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3564,15.0,15.2,15.2.1,AG_LND_FRSTMGT,Proportion of forest area under a long-term management plan (%),360.0,Indonesia,2020.0,23.27,2020,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3565,15.0,15.2,15.2.1,AG_LND_FRSTPRCT,Proportion of forest area within legally established protected areas (%),360.0,Indonesia,2015.0,54.49,2015,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3566,15.0,15.2,15.2.1,AG_LND_FRSTPRCT,Proportion of forest area within legally established protected areas (%),360.0,Indonesia,2016.0,54.5,2016,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3567,15.0,15.2,15.2.1,AG_LND_FRSTPRCT,Proportion of forest area within legally established protected areas (%),360.0,Indonesia,2017.0,54.48,2017,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3568,15.0,15.2,15.2.1,AG_LND_FRSTPRCT,Proportion of forest area within legally established protected areas (%),360.0,Indonesia,2018.0,54.48,2018,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3569,15.0,15.2,15.2.1,AG_LND_FRSTPRCT,Proportion of forest area within legally established protected areas (%),360.0,Indonesia,2019.0,54.48,2019,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3570,15.0,15.2,15.2.1,AG_LND_FRSTPRCT,Proportion of forest area within legally established protected areas (%),360.0,Indonesia,2020.0,54.48,2020,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3571,15.0,15.3,15.3.1,AG_LND_DGRD,Proportion of land that is degraded over total land area (%),360.0,Indonesia,2015.0,21.0,2000-2015,,,,,Ministry of Environment and Forestry,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3595,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,360.0,Indonesia,2012.0,0.79323,2012,,0.8082199999999999,0.77294,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
3596,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,360.0,Indonesia,2013.0,0.78855,2013,,0.80677,0.76494,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
3597,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,360.0,Indonesia,2014.0,0.78485,2014,,0.80633,0.7568,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
3598,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,360.0,Indonesia,2015.0,0.78061,2015,,0.80603,0.75265,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
3599,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,360.0,Indonesia,2016.0,0.77608,2016,,0.80502,0.74306,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
3600,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,360.0,Indonesia,2017.0,0.77231,2017,,0.80416,0.73725,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
3601,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,360.0,Indonesia,2018.0,0.7688699999999999,2018,,0.80393,0.7321,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
3602,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,360.0,Indonesia,2019.0,0.76517,2019,,0.80397,0.72244,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
3603,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,360.0,Indonesia,2020.0,0.75993,2020,,0.8032600000000001,0.71505,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
3604,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,360.0,Indonesia,2021.0,0.75634,2021,,0.80314,0.70938,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
3605,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),360.0,Indonesia,2012.0,91.0,2012,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3606,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),360.0,Indonesia,2013.0,112.0,2013,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3607,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),360.0,Indonesia,2014.0,145.0,2014,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3608,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),360.0,Indonesia,2015.0,166.0,2015,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3609,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),360.0,Indonesia,2016.0,183.0,2016,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3610,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),360.0,Indonesia,2017.0,208.0,2017,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3611,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),360.0,Indonesia,2018.0,220.0,2018,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3612,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),360.0,Indonesia,2019.0,223.0,2019,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3613,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),360.0,Indonesia,2020.0,226.0,2020,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3614,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),360.0,Indonesia,2021.0,226.0,2021,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3615,15.0,15.6,15.6.1,ER_CBD_NAGOYA,Countries that are parties to the Nagoya Protocol (1 = YES; 0 = NO),360.0,Indonesia,2012.0,1.0,2012,,,,,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,",,"Parties  refers to Parties to the Convention on Biological Diversity that have ratified, accepted, approved or acceded the Nagoya Protocol, including those for which the Protocol has not yet entered into force following the 90 days period set out in Article 33.2 of the Protocol. For values:  TRUE = 1.0; FALSE = 0.0. Data as per 15 February 2017.",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3616,15.0,15.6,15.6.1,ER_CBD_ABSCLRHS,"Countries that have legislative, administrative and policy framework or measures reported to the Access and Benefit-Sharing Clearing-House (1 = YES; 0 = NO)",360.0,Indonesia,2012.0,0.0,2012,,,,,https://absch.cbd.int/countries,,"ABS measures reported refers to legislative, administrative and policy framework or measures reported to the ABS Clearing-House. For values:  TRUE = 1.0; FALSE = 0.0. Data as per 15 February 2017.",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3617,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA,"Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)",360.0,Indonesia,2016.0,0.0,2016,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3618,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA,"Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)",360.0,Indonesia,2017.0,0.0,2017,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3619,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA,"Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)",360.0,Indonesia,2018.0,0.0,2018,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3620,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA,"Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)",360.0,Indonesia,2019.0,1.0,2019,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3621,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA,"Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)",360.0,Indonesia,2020.0,1.0,2020,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3622,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA,"Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)",360.0,Indonesia,2021.0,1.0,2021,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3623,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),360.0,Indonesia,2012.0,1.0,2012,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3624,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),360.0,Indonesia,2013.0,1.0,2013,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3625,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),360.0,Indonesia,2014.0,1.0,2014,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3626,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),360.0,Indonesia,2015.0,1.0,2015,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3627,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),360.0,Indonesia,2016.0,1.0,2016,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3628,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),360.0,Indonesia,2017.0,1.0,2017,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3629,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),360.0,Indonesia,2018.0,1.0,2018,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3630,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),360.0,Indonesia,2019.0,1.0,2019,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3631,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),360.0,Indonesia,2020.0,1.0,2020,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3632,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),360.0,Indonesia,2021.0,1.0,2021,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3633,15.0,15.8,15.8.1,ER_IAS_LEGIS,"Legislation, Regulation, Act related to the prevention of introduction and management of Invasive Alien Species (1 = YES, 0 = NO)",360.0,Indonesia,2016.0,1.0,2016,,,,,"Data gathered through a literature search (primary sources ECOLEX, FAOLEX) and consultation with country experts",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,BOOL,,,,,,N,,,,,,,,
3634,15.0,15.8,15.8.1,ER_IAS_LEGIS,"Legislation, Regulation, Act related to the prevention of introduction and management of Invasive Alien Species (1 = YES, 0 = NO)",360.0,Indonesia,2020.0,1.0,2020,,,,,Data gathered from the latest version of NBSAP,,2020 dataset disaggregated into relevant themes,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,BOOL,,,,,,N,,,,,,,,
3635,15.0,15.8,15.8.1,ER_IAS_NBSAP,"National Biodiversity Strategy and Action Plan (NBSAP) targets alignment to Aichi Biodiversity target 9 set out in the Strategic Plan for Biodiversity 2011-2020 (1 = YES, 0 = NO)",360.0,Indonesia,2016.0,0.0,2016,,,,,Data gathered from the latest version of NBSAP,,Reference to Target 9 was a requirement,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,BOOL,,,,,,N,,,,,,,,
3636,15.0,15.8,15.8.1,ER_IAS_NBSAP,"National Biodiversity Strategy and Action Plan (NBSAP) targets alignment to Aichi Biodiversity target 9 set out in the Strategic Plan for Biodiversity 2011-2020 (1 = YES, 0 = NO)",360.0,Indonesia,2020.0,1.0,2020,,,,,Data gathered from the latest version of NBSAP,,Reference to Target 9 was a requirement,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,BOOL,,,,,,N,,,,,,,,
3637,15.0,15.8,15.8.1,ER_IAS_NATBUD,"Countries with an allocation from the national budget to manage the threat of invasive alien species (1 = YES, 0 = NO)",360.0,Indonesia,2020.0,1.0,2020,,,,,Data gathered as a result of a survey,,Responses to a set of key questons have been included in this dataset. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,BOOL,,,,,,N,,,,,,,,
3638,15.0,15.8,15.8.1,ER_IAS_GLOFUN,"Recipient countries of global funding with access to any funding from global financial mechanisms for projects related to invasive alien species  management (1 = YES, 0 = NO)",360.0,Indonesia,2020.0,0.0,2020,,,,,Data gathered as a result of a survey,,Responses to a set of key questons have been included in this dataset. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,BOOL,,,,,,N,,,,,,,,
3639,15.0,15.9,15.9.1,ER_BDY_ABT2NP,Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO),360.0,Indonesia,2020.0,1.0,2020,,,,,CHM / WESR ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,ABT2ACHIEVE,,,,,C,,,,,,,,
3640,15.0,15.9,15.9.1,ER_BDY_SEEA,"Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)",360.0,Indonesia,2020.0,1.0,2020,,,,,UNSTATS / WESR ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,LS_COMPDISSE,,,,,C,,,,,,,,
3655,16.0,16.1,16.1.4,VC_SNS_WALN,Proportion of population that feel safe walking alone around the area they live (%),360.0,Indonesia,2017.0,0.53,2017,,,,,United Nations Office on Drugs and Crime,,,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,,,,,,,,,
3656,16.0,16.10,16.10.2,SG_INF_ACCSS,"Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",360.0,Indonesia,2021.0,2008.0,2021-02,,,,,UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article19,,Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,E,,,,,,,,
3657,16.0,16.2,16.2.2,VC_HTF_DETV,"Detected victims of human trafficking, by age and sex (number)",360.0,Indonesia,2012.0,292.0,2012,,,,,GLOTIP Database,,"Data in reference to one country but derived from different types of sources should not be compared between them.
",,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,ALLAGE,,,,C,,,,,,,,
3658,16.0,16.2,16.2.2,VC_HTF_DETV,"Detected victims of human trafficking, by age and sex (number)",360.0,Indonesia,2013.0,158.0,2013,,,,,GLOTIP Database,,"Data in reference to one country but derived from different types of sources should not be compared between them.
",,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,ALLAGE,,,,C,,,,,,,,
3659,16.0,16.2,16.2.2,VC_HTF_DETV,"Detected victims of human trafficking, by age and sex (number)",360.0,Indonesia,2014.0,605.0,2014,,,,,GLOTIP Database,,"Data in reference to one country but derived from different types of sources should not be compared between them.
",,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,ALLAGE,,,,C,,,,,,,,
3660,16.0,16.2,16.2.2,VC_HTF_DETV,"Detected victims of human trafficking, by age and sex (number)",360.0,Indonesia,2015.0,441.0,2015,,,,,GLOTIP Database,,"Data in reference to one country but derived from different types of sources should not be compared between them.
",,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,ALLAGE,,,,C,,,,,,,,
3661,16.0,16.3,16.3.2,VC_PRS_UNSNT,Unsentenced detainees as a proportion of overall prison population (%),360.0,Indonesia,2015.0,35.0,2015,,,,,World Prison Brief - Institute for Crime and Justice Policy Research (WPB-ICPR),,2015: Data refer to 3 year average 2013-2015,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3662,16.0,16.3,16.3.2,VC_PRS_UNSNT,Unsentenced detainees as a proportion of overall prison population (%),360.0,Indonesia,2018.0,30.7,2018,,,,,World Prison Brief - Institute for Crime and Justice Policy Research (WPB-ICPR),,2018: Data refer to 3 year average 2016-2018,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3663,16.0,16.5,16.5.2,IC_FRM_BRIB,Bribery incidence (% of firms experiencing at least one bribe payment request),360.0,Indonesia,2015.0,30.62,2015,,,,,WDI,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,E,,,,,,,,
3664,16.0,16.6,16.6.1,GF_XPD_GBPC,Primary government expenditures as a proportion of original approved budget (%),360.0,Indonesia,2012.0,103.9015,2012,,,,,Public Expenditure and Financial Accountability (PEFA). Ministry of Finance (MoF).,,data provided by WB Economists. No expenditure in suspense accounts,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3665,16.0,16.6,16.6.1,GF_XPD_GBPC,Primary government expenditures as a proportion of original approved budget (%),360.0,Indonesia,2013.0,98.0721,2013,,,,,Public Expenditure and Financial Accountability (PEFA). Ministry of Finance (MoF).,,data provided by WB Economists. No expenditure in suspense accounts,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3666,16.0,16.6,16.6.1,GF_XPD_GBPC,Primary government expenditures as a proportion of original approved budget (%),360.0,Indonesia,2014.0,96.4552,2014,,,,,Public Expenditure and Financial Accountability (PEFA). Ministry of Finance (MoF).,,data provided by WB Economists. No expenditure in suspense accounts,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
