,UniqueID,Goal,Target,Indicator,SeriesCode,SeriesDescription,Source,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,
934,SG_INT_VRTDEV                         UNSC,10.0,10.6,10.6.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",Report of the Security Council for 2019 (A/74/2),,,,,,,,6.6667,,,
935,SG_INT_VRTDEV                         UNSC,16.0,16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",Report of the Security Council for 2019 (A/74/2),,,,,,,,6.6667,,,
936,SG_INT_VRTDEV                         WTO,10.0,10.6,10.6.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",WTO Annual Report 2015,,,,0.625,,,,,,,
937,SG_INT_VRTDEV                         WTO,10.0,10.6,10.6.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",WTO Annual Report 2016,,,,,0.6173,,,,,,
938,SG_INT_VRTDEV                         WTO,10.0,10.6,10.6.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",WTO Annual Report 2017,,,,,,0.6098,,,,,
939,SG_INT_VRTDEV                         WTO,10.0,10.6,10.6.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",WTO Annual Report 2018,,,,,,,0.6098,,,,
940,SG_INT_VRTDEV                         WTO,10.0,10.6,10.6.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",WTO Annual Report 2019,,,,,,,,0.6098,,,
941,SG_INT_VRTDEV                         WTO,10.0,10.6,10.6.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",WTO Annual Report 2020,,,,,,,,,0.60976,,
942,SG_INT_VRTDEV                         WTO,16.0,16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",WTO Annual Report 2015,,,,0.625,,,,,,,
943,SG_INT_VRTDEV                         WTO,16.0,16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",WTO Annual Report 2016,,,,,0.6173,,,,,,
944,SG_INT_VRTDEV                         WTO,16.0,16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",WTO Annual Report 2017,,,,,,0.6098,,,,,
945,SG_INT_VRTDEV                         WTO,16.0,16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",WTO Annual Report 2018,,,,,,,0.6098,,,,
946,SG_INT_VRTDEV                         WTO,16.0,16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",WTO Annual Report 2019,,,,,,,,0.6098,,,
947,SG_INT_VRTDEV                         WTO,16.0,16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",WTO Annual Report 2020,,,,,,,,,0.60976,,
948,SG_LGL_LNDFEMOD                         ,5.0,5.a,5.a.2,SG_LGL_LNDFEMOD,Degree to which the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control (1=No evidence to 6=Highest levels of guarantees),,,,,,,,,,,,
949,SG_NHR_IMPLN                         ,16.0,16.a,16.a.1,SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,,,1.0,1.0,1.0,1.0,1.0,1.0,,
950,SG_REG_BRTH                  <5Y       ,16.0,16.9,16.9.1,SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),SUSENAS,,,,,,,,74.4,,,
951,SG_SCP_CNTRY                         ,12.0,12.1,12.1.1,SG_SCP_CNTRY,Countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or target into national policies (1 = YES; 0 = NO),10YFP / WESR ,,,,,,,,,1.0,,
952,SG_SCP_OTHER                         ,12.0,12.1,12.1.1,SG_SCP_OTHER,Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO),10YFP / WESR ,,,,,,,,,1.0,,
953,SG_SCP_POLINS       POLICY_MACRO                  ,12.0,12.1,12.1.1,SG_SCP_POLINS,Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO),10YFP / WESR ,,,,,,,,,1.0,,
954,SG_SCP_POLINS       POLICY_VOLSRG                  ,12.0,12.1,12.1.1,SG_SCP_POLINS,Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO),10YFP / WESR ,,,,,,,,,1.0,,
955,SG_SCP_TOTLN                         ,12.0,12.1,12.1.1,SG_SCP_TOTLN,"Number of policies, instruments and mechanism in place for sustainable consumption and production (Number)",10YFP / WESR ,,,,,,,,,9.0,,
956,SG_STT_CAPTY                         ,17.0,17.19,17.19.1,SG_STT_CAPTY,Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars),2020 Partner Report on Support to Statistics (PRESS),,,,,,,782839.14,,,,
957,SG_STT_FPOS                         ,17.0,17.18,17.18.2,SG_STT_FPOS,Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO),PARIS21 SDG Survey,,,,,,,,1.0,1.0,,
958,SG_STT_NSDSFDDNR                         ,17.0,17.18,17.18.3,SG_STT_NSDSFDDNR,Countries with national statistical plans with funding from donors (1 = YES; 0 = NO),PARIS21 SDG Survey,,,,,,,,,,,
959,SG_STT_NSDSFDGVT                         ,17.0,17.18,17.18.3,SG_STT_NSDSFDGVT,Countries with national statistical plans with funding from Government (1 = YES; 0 = NO),PARIS21 SDG Survey,,,,,,,,1.0,,,
960,SG_STT_NSDSFDOTHR                         ,17.0,17.18,17.18.3,SG_STT_NSDSFDOTHR,Countries with national statistical plans with funding from others (1 = YES; 0 = NO),PARIS21 SDG Survey,,,,,,,,,,,
961,SG_STT_NSDSFND                         ,17.0,17.18,17.18.3,SG_STT_NSDSFND,Countries with national statistical plans that are fully funded (1 = YES; 0 = NO),PARIS21 SDG Survey,,,,,,,,0.0,0.0,,
962,SG_STT_NSDSIMPL                         ,17.0,17.18,17.18.3,SG_STT_NSDSIMPL,Countries with national statistical plans that are under implementation (1 = YES; 0 = NO),PARIS21 SDG Survey,,,,,,,,0.0,0.0,,
963,SH_AAP_ASMORT                         ,3.0,3.9,3.9.1,SH_AAP_ASMORT,"Age-standardized mortality rate attributed to ambient air pollution (deaths per 100,000 population)","Global Health Observatory (GHO), World Health Organisation (WHO)",,,,,51.0,,,,,,
964,SH_AAP_MORT                         ,3.0,3.9,3.9.1,SH_AAP_MORT,"Crude death rate attributed to ambient air pollution (deaths per 100,000 population)","Global Health Observatory (GHO), World Health Organisation (WHO)",,,,,36.0,,,,,,
965,SH_ACS_DTP3                         ,3.0,3.b,3.b.1,SH_ACS_DTP3,Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%),"WHO/UNICEF coverage estimates 2018 revision, July 2019",87.0,92.0,88.0,84.0,84.0,85.0,85.0,85.0,,,
966,SH_ACS_HPV                         ,3.0,3.b,3.b.1,SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",WHO and UNICEF HPV coverage estimates,,,,,,3.0,0.5,0.5,,,
967,SH_ACS_MCV2                         ,3.0,3.b,3.b.1,SH_ACS_MCV2,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%),"WHO/UNICEF coverage estimates 2019 revision, July 2020",78.0,76.0,28.0,31.0,55.0,63.0,67.0,71.0,,,
968,SH_ACS_PCV3                         ,3.0,3.b,3.b.1,SH_ACS_PCV3,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3) (%),"WHO/UNICEF coverage estimates 2019 revision, July 2020",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,
969,SH_ACS_UNHC                         ,3.0,3.8,3.8.1,SH_ACS_UNHC,Universal health coverage (UHC) service coverage index,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",,,,53.0,,57.0,,,,,
970,SH_ALC_CONSPT BOTHSEX             A    15+       ,3.0,3.5,3.5.2,SH_ALC_CONSPT,Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol),WHO Global Information System on Alcohol and Health (GISAH),,,,0.24535,,,,0.21562,,,
971,SH_ALC_CONSPT FEMALE             A    15+       ,3.0,3.5,3.5.2,SH_ALC_CONSPT,Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol),WHO Global Information System on Alcohol and Health (GISAH),,,,0.07179,,,,0.06323,,,
972,SH_ALC_CONSPT MALE             A    15+       ,3.0,3.5,3.5.2,SH_ALC_CONSPT,Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol),WHO Global Information System on Alcohol and Health (GISAH),,,,0.41886,,,,0.36779,,,
973,SH_BLD_ECOLI                         ,3.0,3.d,3.d.2,SH_BLD_ECOLI,"Percentage of bloodstream infection due to Escherichia coli resistant to 3rd-generation cephalosporin (e.g., ESBL- E. coli) among patients seeking care and whose blood sample is taken and tested (%)",AMR Surveillance National Coordinating Center ,,,,,,,71.88,70.14,,,
974,SH_BLD_MRSA                         ,3.0,3.d,3.d.2,SH_BLD_MRSA,Percentage of bloodstream infection due to methicillin-resistant Staphylococcus aureus (MRSA) among patients seeking care and whose blood sample is taken and tested (%),AMR Surveillance National Coordinating Center ,,,,,,,52.29,39.85,,,
975,SH_DTH_NCD BOTHSEX               CAN         ,3.0,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,194805.0,,,,223628.0,,,
976,SH_DTH_NCD BOTHSEX               CAR         ,3.0,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,618372.0,,,,696586.0,,,
977,SH_DTH_NCD BOTHSEX               DIA         ,3.0,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,113352.0,,,,130220.0,,,
978,SH_DTH_NCD BOTHSEX               RES         ,3.0,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,99387.0,,,,108660.0,,,
979,SH_DTH_NCD FEMALE               CAN         ,3.0,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,94082.0,,,,106193.0,,,
980,SH_DTH_NCD FEMALE               CAR         ,3.0,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,308003.0,,,,341674.0,,,
981,SH_DTH_NCD FEMALE               DIA         ,3.0,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,58461.0,,,,65498.0,,,
982,SH_DTH_NCD FEMALE               RES         ,3.0,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,36353.0,,,,38796.0,,,
983,SH_DTH_NCD MALE               CAN         ,3.0,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,100723.0,,,,117436.0,,,
984,SH_DTH_NCD MALE               CAR         ,3.0,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,310370.0,,,,354912.0,,,
985,SH_DTH_NCD MALE               DIA         ,3.0,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,54891.0,,,,64721.0,,,
986,SH_DTH_NCD MALE               RES         ,3.0,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,63034.0,,,,69864.0,,,
987,SH_DTH_NCOM BOTHSEX                 30-70       ,3.0,3.4,3.4.1,SH_DTH_NCOM,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,25.6,,,,24.8,,,
988,SH_DTH_NCOM FEMALE                 30-70       ,3.0,3.4,3.4.1,SH_DTH_NCOM,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,22.1,,,,21.1,,,
989,SH_DTH_NCOM MALE                 30-70       ,3.0,3.4,3.4.1,SH_DTH_NCOM,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)","Global Health Estimates 2019: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization, 2020",,,,29.0,,,,28.4,,,
990,SH_DYN_IMRT BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",26.0,25.1,24.2,23.3,22.5,21.7,20.9,20.2,,,
991,SH_DYN_IMRT FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",23.1,22.3,21.4,20.6,19.9,19.2,18.5,17.9,,,
992,SH_DYN_IMRT MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,"Infant mortality rate (deaths per 1,000 live births)","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",28.7,27.7,26.8,25.8,24.9,24.1,23.2,22.5,,,
993,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",130247.0,125256.0,120213.0,115140.0,110330.0,105617.0,101219.0,97168.0,,,
994,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",56508.0,54278.0,52032.0,49796.0,47692.0,45635.0,43737.0,41925.0,,,
995,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",73739.0,70978.0,68181.0,65344.0,62638.0,59982.0,57482.0,55243.0,,,
996,SH_DYN_MORT BOTHSEX                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",31.3,30.1,28.9,27.8,26.7,25.7,24.8,23.9,,,
997,SH_DYN_MORT FEMALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",28.0,26.9,25.8,24.8,23.8,22.9,22.0,21.2,,,
998,SH_DYN_MORT MALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",34.4,33.1,31.9,30.7,29.5,28.4,27.3,26.4,,,
999,SH_DYN_MORTN BOTHSEX                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",156767.0,150331.0,143968.0,137566.0,131492.0,125557.0,120070.0,114994.0,,,
1000,SH_DYN_MORTN FEMALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",68417.0,65537.0,62673.0,59826.0,57144.0,54550.0,52164.0,49915.0,,,
1001,SH_DYN_MORTN MALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,Under-five deaths (number),"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",88350.0,84794.0,81295.0,77740.0,74348.0,71007.0,67906.0,65079.0,,,
1002,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",16.3,15.7,15.2,14.5,13.9,13.4,12.9,12.4,,,
1003,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN,Neonatal deaths (number),"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2020.",81867.0,78781.0,75553.0,71869.0,68412.0,65254.0,62270.0,59591.0,,,
1004,SH_FPL_MTMM FEMALE                 15-49       ,3.0,3.7,3.7.1,SH_FPL_MTMM,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),Indonesia 2012 Demographic and Health Survey (Special),79.0,,,,,,,,,,
1005,SH_FPL_MTMM FEMALE                 15-49       ,3.0,3.7,3.7.1,SH_FPL_MTMM,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),Indonesia 2015 PMA2020 Round 1,,,,78.2,,,,,,,
1006,SH_FPL_MTMM FEMALE                 15-49       ,3.0,3.7,3.7.1,SH_FPL_MTMM,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),Indonesia 2016 National Socio-economic Survey,,,,,77.0,,,,,,
1007,SH_FPL_MTMM FEMALE                 15-49       ,3.0,3.7,3.7.1,SH_FPL_MTMM,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),Indonesia 2017 Demographic and Health Survey,,,,,,77.0,,,,,
1008,SH_HAP_ASMORT                         ,3.0,3.9,3.9.1,SH_HAP_ASMORT,"Age-standardized mortality rate attributed to household air pollution (deaths per 100,000 population)","Global Health Observatory (GHO), World Health Organisation (WHO)",,,,,71.0,,,,,,
1009,SH_HAP_HBSAG                  <5Y       ,3.0,3.3,3.3.4,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,,,1.07,,,,,,,
1010,SH_HAP_MORT                         ,3.0,3.9,3.9.1,SH_HAP_MORT,"Crude death rate attributed to household air pollution (deaths per 100,000 population)","Global Health Observatory (GHO), World Health Organisation (WHO)",,,,,51.0,,,,,,
1011,SH_IHR_CAPS                        IHR01 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",100.0,100.0,100.0,100.0,100.0,100.0,,,,,
1012,SH_IHR_CAPS                        IHR02 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",46.0,100.0,100.0,100.0,100.0,100.0,,,,,
1013,SH_IHR_CAPS                        IHR03 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",85.0,90.0,90.0,100.0,100.0,100.0,,,,,
1014,SH_IHR_CAPS                        IHR04 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",76.0,81.0,94.0,94.0,100.0,94.0,,,,,
1015,SH_IHR_CAPS                        IHR05 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",80.0,91.0,100.0,100.0,100.0,100.0,,,,,
1016,SH_IHR_CAPS                        IHR06 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",100.0,86.0,86.0,100.0,100.0,100.0,,,,,
1017,SH_IHR_CAPS                        IHR07 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",80.0,80.0,80.0,80.0,100.0,100.0,,,,,
1018,SH_IHR_CAPS                        IHR08 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",96.0,96.0,100.0,100.0,100.0,100.0,,,,,
1019,SH_IHR_CAPS                        IHR09 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",77.0,91.0,94.0,94.0,100.0,100.0,,,,,
1020,SH_IHR_CAPS                        IHR10 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",100.0,100.0,100.0,100.0,100.0,100.0,,,,,
1021,SH_IHR_CAPS                        IHR11 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",87.0,100.0,100.0,100.0,100.0,100.0,,,,,
1022,SH_IHR_CAPS                        IHR12 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",85.0,92.0,85.0,85.0,92.0,92.0,,,,,
1023,SH_IHR_CAPS                        IHR13 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)","IHR National Self-Assessment and reports received and available at WHO e-SPAR database (https://extranet.who.int/e-spar/ ), WHO Global Health Observatory (https://www.who.int/data/gho/data/themes/international-health-regulations-(2005)-monitoring-framework ) and  the WHO Strategic Partnership for Health Security and Emergency Preparedness (SPH) Portal (https://extranet.who.int/sph/home )",100.0,100.0,100.0,100.0,92.0,100.0,,,,,
1024,SH_IHR_CAPS                        SPAR01 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",IHR National Self-Assessment and reports received and registered at WHO e-SPAR database (https://extranet.who.int/e-spar/ ) ,,,,,,,73.0,80.0,67.0,,
1025,SH_IHR_CAPS                        SPAR02 ,3.0,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",IHR National Self-Assessment and reports received and registered at WHO e-SPAR database (https://extranet.who.int/e-spar/ ) ,,,,,,,60.0,60.0,60.0,,
